Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00149	7	5977516	186389	178733	0.031181681487761806	0.029900881904791222	0.9978661929410804	0.8767970346762739	0.9902956884199557	0.9455892881329696	0.9936597047738693	0.9478540036779602
HG00150	7	5978064	166233	159296	0.027807162987883702	0.026646753865465476	0.9955796131295878	0.88024574851222	0.9885780380250127	0.946653936480762	0.9887506760411033	0.9468254517759468
HG00151	7	5978745	197535	190244	0.03303954257958819	0.031820055881292816	0.9963840399002494	0.8926604602373304	0.9896785791773859	0.9516232457586751	0.9907587637117753	0.9559880239520958
HG00152	7	5978588	118178	113651	0.01976687472025167	0.019009672517992543	0.9959586526695434	0.8901183594825214	0.9861702127659574	0.9504617323028226	0.9886273310914093	0.954873203512042
HG00154	7	5978762	189530	181952	0.03170054268759987	0.030433056207957433	0.9962761674718197	0.882648370731043	0.9907101043522525	0.9475991729208149	0.9914518473189016	0.950143406358699
HG00155	7	5977322	155624	149979	0.026035739751012244	0.025091336889663966	0.9972680927872771	0.8906117066530542	0.9901931314345833	0.9509355847841003	0.9926275365067324	0.9600014571418163
HG00156	7	5977352	163736	157276	0.027392731764834997	0.02631198564180259	0.9974530032363216	0.8844184774112865	0.9885424005339464	0.9468004879671731	0.992631094150931	0.9531981837033859
HG00157	7	5976720	204773	196963	0.03426176899704186	0.032955032191569957	0.9972830907410347	0.8888339920948617	0.99130646239893	0.9484133326230177	0.9932367149758454	0.9539298563781554
HG00158	7	5977069	172845	166395	0.028918019852205153	0.027838895619240803	0.996577098896198	0.8935773167859408	0.9911659513590844	0.9492772862923353	0.9922744190725279	0.9562471964390463
HG00159	7	5977138	182682	175892	0.030563456958832138	0.02942746177183796	0.9973146087374481	0.8908192484983937	0.9912478540411351	0.9502125499019384	0.9932445586574777	0.9539343678123684
HG00231	7	5978061	173737	166888	0.029062433454593386	0.027916744241987493	0.9963734567901235	0.8863977451590468	0.9901687867789563	0.9475543535232824	0.9907331642255135	0.9538680878509115
HG00232	7	5982723	169541	159854	0.028338433853614817	0.02671927147554717	0.9772293292420446	0.8734385591168781	0.9609257699490973	0.9469901168014375	0.9417808219178082	0.9317850928589183
HG00233	7	5977155	147651	142069	0.024702554978079036	0.02376866586193599	0.9963055794887862	0.8930328216436265	0.9905379945572536	0.9509089323315765	0.9912218770592112	0.9501606425702811
HG00234	7	5977625	155950	149535	0.026088956734489032	0.02501578804291002	0.9969794084060853	0.8805349902160537	0.990616729489133	0.946626560805848	0.9926769916535899	0.9426848813248875
HG00237	7	5977110	155894	149838	0.026081835535902802	0.025068636849581154	0.9973773545596039	0.886488810630413	0.9890006285355123	0.9483319155878206	0.9927089304138484	0.9514020104300507
HG00238	7	5977048	172403	165907	0.028844171905596207	0.027757347774352823	0.9975222826391614	0.8916790382735271	0.9906699077715021	0.9491673689712926	0.9937851853346517	0.9521731661226593
HG00239	7	5977992	168369	162659	0.028164808517642713	0.027209638286568468	0.9982828811207897	0.8969094111044452	0.9929063217191738	0.953512116176263	0.9954251594750746	0.9600242073765256
HG00242	7	5978369	169095	162708	0.028284470229254836	0.02721611864373042	0.9975344452501813	0.8891958372753075	0.9890266816986095	0.9492637457135881	0.9930267940157214	0.954311407643774
HG00243	7	5977756	153686	147415	0.02570964756674578	0.0246605917002969	0.9977301762524342	0.8800401367927426	0.9912505158893933	0.9450632078575121	0.9946765420668904	0.9468953282081608
HG00244	7	5977377	100014	96496	0.01673208833908251	0.016143535868659447	0.9979395997481733	0.8973219951770529	0.9900503700018656	0.95221538573561	0.994409086114139	0.9567333693888589
HG00245	7	5976709	176426	169617	0.029518920864308434	0.028379665130090825	0.9972067342702186	0.887980302649078	0.9898530076102443	0.9482126063186614	0.9928862809718063	0.9526118654270618
HG00246	7	5977503	191210	184049	0.03198827336431283	0.030790281493794314	0.995845094052859	0.8926906440917582	0.9889060294745134	0.9507410513223974	0.9896632148521317	0.9570230607966457
HG00255	7	5977404	141807	136335	0.023723843996490784	0.02280839642092119	0.9973846566523605	0.8854011418613716	0.9888719641194889	0.9490294669406194	0.9922908904021586	0.9526352260220927
HG00262	7	5976535	171549	164359	0.02870375560420879	0.027500717388921844	0.9975121047816676	0.8771641928643865	0.9898482658959538	0.9445289556527434	0.9932976990854805	0.9450212120166936
HG00263	7	5978434	228944	220556	0.038294978250157145	0.03689193524591892	0.9967817533667811	0.89225427652007	0.9908691882518695	0.9506099000550877	0.9920595066223087	0.958610747051114
HG00264	7	5977425	129414	123686	0.02165045985520521	0.020692187689515133	0.9974321891325522	0.8700068366051372	0.9897564746810978	0.9424659062386703	0.9932541673635502	0.938513699257766
HG00265	7	5978397	246207	237298	0.04118277859432888	0.039692579800237424	0.9974387656702025	0.892006429928394	0.9901958411000025	0.9511664006003046	0.9927991601484526	0.9591745808418337
HG01789	7	5977491	248665	238420	0.04160022992924623	0.039886300121572744	0.9977234796920544	0.878028179828771	0.9903706081331325	0.9442725810325877	0.9932250499435421	0.9504075443085963
HG01790	7	5978616	156047	149891	0.026100856786921922	0.025071187043958	0.9974982831354852	0.8841974605241738	0.9905753381442486	0.9480738970802495	0.9935975121761599	0.9472453712432596
HG01791	7	5978197	205769	198250	0.0344199095479791	0.033162172474409925	0.9976689324643113	0.8919673173227491	0.99185844869647	0.9494640258403436	0.9940046304295241	0.9587204181936987
HG02215	7	5978716	190926	183811	0.03193428154138782	0.03074422668680031	0.9973364458011612	0.88855159711445	0.9907947701812962	0.9490156247033584	0.9929864684581666	0.958985200845666
