Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00238	5	5977048	315401	293404	0.05276869116660934	0.04908844633672007	0.9980392516171593	0.7900480965515868	0.9895250170681752	0.9061274740875892	0.9942230576441102	0.9176223725624978
HG00239	5	5977992	311343	290552	0.052081535070639104	0.04860361137987471	0.9985144625055248	0.7902768922012355	0.991529277998863	0.9094731427485141	0.9954051136214024	0.925481109381633
HG00242	5	5978369	308462	286748	0.05159634676280437	0.04796425245748464	0.997856645619863	0.7842174776667326	0.9880312300434666	0.9056803507196737	0.992902945475134	0.9208232538494029
HG00243	5	5977756	268726	249166	0.04495432734290259	0.04168219646302057	0.9981065021867074	0.7789253527911922	0.989496696925051	0.9021930720891024	0.994748056781009	0.9151648351648352
HG00244	5	5977377	177226	164819	0.02964945995542861	0.027573800347543746	0.9981246968798836	0.7877063074315283	0.9890829694323144	0.9057044781082217	0.9940331441952626	0.9190144301560813
HG00245	5	5976709	320056	296994	0.05355054094151146	0.0496918956569577	0.9975028011538369	0.7812875963211534	0.988218907782485	0.903047405281162	0.9926603418436312	0.919454993790385
HG00246	5	5977503	385484	357365	0.06448913534631434	0.05978499718026072	0.9965583080387741	0.7782543159086934	0.9877177201733585	0.9022876671645959	0.9901778997446465	0.9219894968246214
HG00255	5	5977404	263443	244692	0.04407314613501112	0.04093616559964827	0.9980670843872155	0.7783429872765979	0.9875802111364107	0.9049030593631104	0.992989215392146	0.9211215033464905
HG00262	5	5976535	310572	287169	0.0519652273432683	0.04804941324697337	0.9978306555487764	0.7716219936176504	0.9879947439675082	0.9012117535080737	0.9931109594793197	0.907105123658764
HG00263	5	5978434	461897	428973	0.07726053344404236	0.07175340565773579	0.9974034377828471	0.7790544146978678	0.9896071144146535	0.904480527680183	0.9921293646250715	0.9223356219459392
HG00264	5	5977425	219271	202300	0.03668318715834996	0.03384400473448015	0.9976855879998607	0.7661103016488986	0.9870359794403198	0.9014764383087784	0.9928396492736824	0.8958635703918723
HG00265	5	5978397	486974	452938	0.08145561427252154	0.07576244936560754	0.9979383853933241	0.7814654449031652	0.9891787653229175	0.9060498623583777	0.9931747020330857	0.924126455906822
HG01789	5	5977491	521540	481320	0.08725065416242367	0.08052207857778455	0.9980370286116839	0.7631644988523336	0.9890561674394702	0.8976549712234014	0.9934187462153807	0.9104808188542921
HG01790	5	5978616	300548	278935	0.0502704973860171	0.0466554466786293	0.9979457787020365	0.7779013441406375	0.9901636684446428	0.9049721723931742	0.9937978989358068	0.9139444766843258
HG01791	5	5978197	409747	380808	0.06854023044071648	0.06369947326928169	0.9978897129354514	0.7828759089842834	0.9902116169176132	0.904228075233621	0.9934413541966403	0.9228991136885873
HG02215	5	5978716	386841	359070	0.06470302319093263	0.06005804590818497	0.9979616595529404	0.7752405063291139	0.9894662053626591	0.9036777427403608	0.9935003839207501	0.9212914359674984
